# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","liquid volume percentage - load=0.86 kg ""1""","liquid volume percentage - load=0.817 kg ""2""","liquid volume percentage - load=0.774 kg ""3""","liquid volume percentage - load=0.688 kg ""5""","liquid volume percentage - load=0.645 kg ""6""","liquid volume percentage - load=0.602 kg ""7""","liquid volume percentage - load=0.559 kg ""8""","liquid volume percentage - load=0.516 kg ""9""","liquid volume percentage - load=0.473 kg ""10""","liquid volume percentage - load=0.43 kg ""11"""
"s","%","%","%","%","%","%","%","%","%","%"
1.09500000000000e+04,8.95001974190074e+01,8.83655149166657e+01,7.99334486332649e+01,6.30693160662259e+01,5.46372497827198e+01,4.62051834990831e+01,3.77731172156589e+01,2.93410509321833e+01,2.09089846486733e+01,1.24769183651599e+01
1.09600000000000e+04,8.95001974190074e+01,8.83655149166692e+01,7.99334486332655e+01,6.30693160662266e+01,5.46372497827204e+01,4.62051834990988e+01,3.77731172156588e+01,2.93410509321839e+01,2.09089846486738e+01,1.24769183651605e+01
1.09700000000000e+04,8.95001974190074e+01,8.83655149166726e+01,7.99334486332661e+01,6.30693160662273e+01,5.46372497827209e+01,4.62051834991107e+01,3.77731172156603e+01,2.93410509321845e+01,2.09089846486744e+01,1.24769183651611e+01
1.09800000000000e+04,8.95001974190074e+01,8.83655149166759e+01,7.99334486332667e+01,6.30693160662279e+01,5.46372497827215e+01,4.62051834991200e+01,3.77731172156627e+01,2.93410509321851e+01,2.09089846486750e+01,1.24769183651618e+01
1.09900000000000e+04,8.95001974190074e+01,8.83655149166792e+01,7.99334486332672e+01,6.30693160662285e+01,5.46372497827220e+01,4.62051834991273e+01,3.77731172156658e+01,2.93410509321856e+01,2.09089846486755e+01,1.24769183651623e+01
1.10000000000000e+04,8.95001974190074e+01,8.83655149166824e+01,7.99334486332678e+01,6.30693160662291e+01,5.46372497827226e+01,4.62051834991332e+01,3.77731172156691e+01,2.93410509321860e+01,2.09089846486760e+01,1.24769183651628e+01
1.10100000000000e+04,8.95001974190074e+01,8.83655149166854e+01,7.99334486332684e+01,6.30693160662298e+01,5.46372497827231e+01,4.62051834991381e+01,3.77731172156724e+01,2.93410509321865e+01,2.09089846486766e+01,1.24769183651632e+01
1.10200000000000e+04,8.95001974190074e+01,8.83655149166884e+01,7.99334486332688e+01,6.30693160662305e+01,5.46372497827237e+01,4.62051834991422e+01,3.77731172156755e+01,2.93410509321870e+01,2.09089846486771e+01,1.24769183651638e+01
1.10300000000000e+04,8.95001974190074e+01,8.83655149166913e+01,7.99334486332695e+01,6.30693160662310e+01,5.46372497827242e+01,4.62051834991454e+01,3.77731172156783e+01,2.93410509321875e+01,2.09089846486776e+01,1.24769183651642e+01
1.10400000000000e+04,8.95001974190074e+01,8.83655149166941e+01,7.99334486332700e+01,6.30693160662316e+01,5.46372497827247e+01,4.62051834991482e+01,3.77731172156808e+01,2.93410509321881e+01,2.09089846486781e+01,1.24769183651647e+01
1.10500000000000e+04,8.95001974190074e+01,8.83655149166969e+01,7.99334486332704e+01,6.30693160662320e+01,5.46372497827251e+01,4.62051834991507e+01,3.77731172156830e+01,2.93410509321886e+01,2.09089846486787e+01,1.24769183651652e+01
1.10600000000000e+04,8.95001974190074e+01,8.83655149166996e+01,7.99334486332709e+01,6.30693160662326e+01,5.46372497827256e+01,4.62051834991529e+01,3.77731172156849e+01,2.93410509321891e+01,2.09089846486791e+01,1.24769183651658e+01
1.10700000000000e+04,8.95001974190074e+01,8.83655149167022e+01,7.99334486332714e+01,6.30693160662331e+01,5.46372497827261e+01,4.62051834991549e+01,3.77731172156867e+01,2.93410509321897e+01,2.09089846486796e+01,1.24769183651663e+01
1.10800000000000e+04,8.95001974190074e+01,8.83655149167048e+01,7.99334486332720e+01,6.30693160662337e+01,5.46372497827265e+01,4.62051834991568e+01,3.77731172156883e+01,2.93410509321901e+01,2.09089846486800e+01,1.24769183651667e+01
1.10900000000000e+04,8.95001974190074e+01,8.83655149167072e+01,7.99334486332725e+01,6.30693160662342e+01,5.46372497827271e+01,4.62051834991588e+01,3.77731172156897e+01,2.93410509321905e+01,2.09089846486805e+01,1.24769183651672e+01
1.11000000000000e+04,8.95001974190074e+01,8.83655149167095e+01,7.99334486332730e+01,6.30693160662347e+01,5.46372497827275e+01,4.62051834991606e+01,3.77731172156908e+01,2.93410509321910e+01,2.09089846486809e+01,1.24769183651677e+01
1.11100000000000e+04,8.95001974190074e+01,8.83655149167117e+01,7.99334486332735e+01,6.30693160662352e+01,5.46372497827280e+01,4.62051834991624e+01,3.77731172156919e+01,2.93410509321914e+01,2.09089846486814e+01,1.24769183651682e+01
1.11200000000000e+04,8.95001974190074e+01,8.83655149167140e+01,7.99334486332740e+01,6.30693160662357e+01,5.46372497827284e+01,4.62051834991641e+01,3.77731172156929e+01,2.93410509321919e+01,2.09089846486817e+01,1.24769183651686e+01
1.11300000000000e+04,8.95001974190074e+01,8.83655149167161e+01,7.99334486332744e+01,6.30693160662362e+01,5.46372497827287e+01,4.62051834991657e+01,3.77731172156938e+01,2.93410509321923e+01,2.09089846486820e+01,1.24769183651690e+01
1.11400000000000e+04,8.95001974190073e+01,8.83655149167181e+01,7.99334486332748e+01,6.30693160662367e+01,5.46372497827292e+01,4.62051834991673e+01,3.77731172156946e+01,2.93410509321927e+01,2.09089846486824e+01,1.24769183651694e+01
1.11500000000000e+04,8.95001974190074e+01,8.83655149167202e+01,7.99334486332752e+01,6.30693160662371e+01,5.46372497827296e+01,4.62051834991689e+01,3.77731172156953e+01,2.93410509321931e+01,2.09089846486828e+01,1.24769183651696e+01
1.11600000000000e+04,8.95001974190074e+01,8.83655149167222e+01,7.99334486332755e+01,6.30693160662376e+01,5.46372497827299e+01,4.62051834991705e+01,3.77731172156960e+01,2.93410509321934e+01,2.09089846486831e+01,1.24769183651699e+01
1.11700000000000e+04,8.95001974190074e+01,8.83655149167242e+01,7.99334486332759e+01,6.30693160662380e+01,5.46372497827303e+01,4.62051834991720e+01,3.77731172156967e+01,2.93410509321937e+01,2.09089846486835e+01,1.24769183651702e+01
1.11800000000000e+04,8.95001974190074e+01,8.83655149167261e+01,7.99334486332763e+01,6.30693160662384e+01,5.46372497827306e+01,4.62051834991735e+01,3.77731172156973e+01,2.93410509321940e+01,2.09089846486838e+01,1.24769183651705e+01
1.11900000000000e+04,8.95001974190074e+01,8.83655149167280e+01,7.99334486332766e+01,6.30693160662387e+01,5.46372497827309e+01,4.62051834991749e+01,3.77731172156979e+01,2.93410509321942e+01,2.09089846486841e+01,1.24769183651707e+01
1.12000000000000e+04,8.95001974190074e+01,8.83655149167297e+01,7.99334486332770e+01,6.30693160662391e+01,5.46372497827312e+01,4.62051834991763e+01,3.77731172156986e+01,2.93410509321947e+01,2.09089846486843e+01,1.24769183651711e+01
1.12100000000000e+04,8.95001974190074e+01,8.83655149167314e+01,7.99334486332774e+01,6.30693160662395e+01,5.46372497827314e+01,4.62051834991778e+01,3.77731172156990e+01,2.93410509321949e+01,2.09089846486847e+01,1.24769183651714e+01
1.12200000000000e+04,8.95001974190074e+01,8.83655149167331e+01,7.99334486332776e+01,6.30693160662399e+01,5.46372497827318e+01,4.62051834991791e+01,3.77731172156995e+01,2.93410509321953e+01,2.09089846486850e+01,1.24769183651717e+01
1.12300000000000e+04,8.95001974190074e+01,8.83655149167347e+01,7.99334486332780e+01,6.30693160662401e+01,5.46372497827321e+01,4.62051834991877e+01,3.77731172157001e+01,2.93410509321955e+01,2.09089846486853e+01,1.24769183651720e+01
1.12400000000000e+04,8.95001974190074e+01,8.83655149167364e+01,7.99334486332783e+01,6.30693160662405e+01,5.46372497827323e+01,4.62051834991849e+01,3.77731172157007e+01,2.93410509321958e+01,2.09089846486856e+01,1.24769183651723e+01
1.12500000000000e+04,8.95001974190074e+01,8.83655149167380e+01,7.99334486332785e+01,6.30693160662408e+01,5.46372497827327e+01,4.62051834991845e+01,3.77731172157011e+01,2.93410509321960e+01,2.09089846486860e+01,1.24769183651724e+01
1.12600000000000e+04,8.95001974190074e+01,8.83655149167396e+01,7.99334486332786e+01,6.30693160662411e+01,5.46372497827329e+01,4.62051834991845e+01,3.77731172157017e+01,2.93410509321963e+01,2.09089846486863e+01,1.24769183651728e+01
1.12700000000000e+04,8.95001974190074e+01,8.83655149167411e+01,7.99334486332789e+01,6.30693160662414e+01,5.46372497827332e+01,4.62051834991865e+01,3.77731172157021e+01,2.93410509321966e+01,2.09089846486864e+01,1.24769183651731e+01
1.12800000000000e+04,8.95001974190074e+01,8.83655149167426e+01,7.99334486332791e+01,6.30693160662418e+01,5.46372497827334e+01,4.62051834991861e+01,3.77731172157026e+01,2.93410509321968e+01,2.09089846486867e+01,1.24769183651732e+01
1.12900000000000e+04,8.95001974190074e+01,8.83655149167441e+01,7.99334486332794e+01,6.30693160662422e+01,5.46372497827336e+01,4.62051834991865e+01,3.77731172157030e+01,2.93410509321971e+01,2.09089846486869e+01,1.24769183651734e+01
1.13000000000000e+04,8.95001974190074e+01,8.83655149167456e+01,7.99334486332797e+01,6.30693160662425e+01,5.46372497827339e+01,4.62051834991871e+01,3.77731172157035e+01,2.93410509321973e+01,2.09089846486872e+01,1.24769183651737e+01
1.13100000000000e+04,8.95001974190074e+01,8.83655149167469e+01,7.99334486332799e+01,6.30693160662427e+01,5.46372497827341e+01,4.62051834991881e+01,3.77731172157039e+01,2.93410509321975e+01,2.09089846486873e+01,1.24769183651739e+01
1.13200000000000e+04,8.95001974190074e+01,8.83655149167481e+01,7.99334486332803e+01,6.30693160662429e+01,5.46372497827343e+01,4.62051834991890e+01,3.77731172157044e+01,2.93410509321976e+01,2.09089846486875e+01,1.24769183651741e+01
1.13300000000000e+04,8.95001974190074e+01,8.83655149167493e+01,7.99334486332804e+01,6.30693160662431e+01,5.46372497827344e+01,4.62051834991902e+01,3.77731172157048e+01,2.93410509321979e+01,2.09089846486878e+01,1.24769183651744e+01
1.13400000000000e+04,8.95001974190074e+01,8.83655149167514e+01,7.99334486332808e+01,6.30693160662433e+01,5.46372497827347e+01,4.62051834991913e+01,3.77731172157052e+01,2.93410509321981e+01,2.09089846486880e+01,1.24769183651745e+01
1.13500000000000e+04,8.95001974190074e+01,8.83655149167542e+01,7.99334486332810e+01,6.30693160662436e+01,5.46372497827348e+01,4.62051834991924e+01,3.77731172157057e+01,2.93410509321983e+01,2.09089846486882e+01,1.24769183651747e+01
1.13600000000000e+04,8.95001974190074e+01,8.83655149167541e+01,7.99334486332813e+01,6.30693160662439e+01,5.46372497827351e+01,4.62051834991935e+01,3.77731172157060e+01,2.93410509321984e+01,2.09089846486884e+01,1.24769183651749e+01
1.13700000000000e+04,8.95001974190074e+01,8.83655149167546e+01,7.99334486332813e+01,6.30693160662441e+01,5.46372497827353e+01,4.62051834991947e+01,3.77731172157063e+01,2.93410509321987e+01,2.09089846486887e+01,1.24769183651752e+01
1.13800000000000e+04,8.95001974190074e+01,8.83655149167554e+01,7.99334486332815e+01,6.30693160662443e+01,5.46372497827356e+01,4.62051834991958e+01,3.77731172157065e+01,2.93410509321989e+01,2.09089846486888e+01,1.24769183651754e+01
1.13900000000000e+04,8.95001974190074e+01,8.83655149167562e+01,7.99334486332817e+01,6.30693160662445e+01,5.46372497827358e+01,4.62051834991968e+01,3.77731172157069e+01,2.93410509321991e+01,2.09089846486889e+01,1.24769183651755e+01
1.14000000000000e+04,8.95001974190074e+01,8.83655149167571e+01,7.99334486332819e+01,6.30693160662446e+01,5.46372497827360e+01,4.62051834991978e+01,3.77731172157073e+01,2.93410509321993e+01,2.09089846486891e+01,1.24769183651757e+01
1.14100000000000e+04,8.95001974190074e+01,8.83655149167581e+01,7.99334486332820e+01,6.30693160662449e+01,5.46372497827361e+01,4.62051834991987e+01,3.77731172157077e+01,2.93410509321995e+01,2.09089846486892e+01,1.24769183651758e+01
1.14200000000000e+04,8.95001974190074e+01,8.83655149167591e+01,7.99334486332822e+01,6.30693160662451e+01,5.46372497827363e+01,4.62051834991996e+01,3.77731172157079e+01,2.93410509321995e+01,2.09089846486894e+01,1.24769183651761e+01
1.14300000000000e+04,8.95001974190074e+01,8.83655149167601e+01,7.99334486332823e+01,6.30693160662453e+01,5.46372497827364e+01,4.62051834992004e+01,3.77731172157082e+01,2.93410509321997e+01,2.09089846486896e+01,1.24769183651761e+01
1.14400000000000e+04,8.95001974190074e+01,8.83655149167611e+01,7.99334486332824e+01,6.30693160662455e+01,5.46372497827366e+01,4.62051834992013e+01,3.77731172157084e+01,2.93410509321998e+01,2.09089846486898e+01,1.24769183651763e+01
1.14500000000000e+04,8.95001974190074e+01,8.83655149167620e+01,7.99334486332826e+01,6.30693160662457e+01,5.46372497827367e+01,4.62051834992020e+01,3.77731172157087e+01,2.93410509322000e+01,2.09089846486899e+01,1.24769183651765e+01
1.14600000000000e+04,8.95001974190074e+01,8.83655149167629e+01,7.99334486332828e+01,6.30693160662458e+01,5.46372497827368e+01,4.62051834992027e+01,3.77731172157089e+01,2.93410509322000e+01,2.09089846486900e+01,1.24769183651766e+01
1.14700000000000e+04,8.95001974190074e+01,8.83655149167638e+01,7.99334486332829e+01,6.30693160662460e+01,5.46372497827370e+01,4.62051834992035e+01,3.77731172157091e+01,2.93410509322002e+01,2.09089846486901e+01,1.24769183651768e+01
1.14800000000000e+04,8.95001974190074e+01,8.83655149167646e+01,7.99334486332831e+01,6.30693160662461e+01,5.46372497827371e+01,4.62051834992041e+01,3.77731172157094e+01,2.93410509322003e+01,2.09089846486902e+01,1.24769183651769e+01
1.14900000000000e+04,8.95001974190074e+01,8.83655149167656e+01,7.99334486332832e+01,6.30693160662462e+01,5.46372497827372e+01,4.62051834992048e+01,3.77731172157097e+01,2.93410509322005e+01,2.09089846486903e+01,1.24769183651771e+01
1.15000000000000e+04,8.95001974190074e+01,8.83655149167665e+01,7.99334486332834e+01,6.30693160662464e+01,5.46372497827374e+01,4.62051834992054e+01,3.77731172157100e+01,2.93410509322007e+01,2.09089846486906e+01,1.24769183651771e+01
1.15100000000000e+04,8.95001974190074e+01,8.83655149167673e+01,7.99334486332835e+01,6.30693160662465e+01,5.46372497827376e+01,4.62051834992060e+01,3.77731172157102e+01,2.93410509322008e+01,2.09089846486907e+01,1.24769183651773e+01
1.15200000000000e+04,8.95001974190074e+01,8.83655149167680e+01,7.99334486332836e+01,6.30693160662466e+01,5.46372497827377e+01,4.62051834992065e+01,3.77731172157103e+01,2.93410509322009e+01,2.09089846486908e+01,1.24769183651774e+01
1.15300000000000e+04,8.95001974190074e+01,8.83655149167688e+01,7.99334486332837e+01,6.30693160662467e+01,5.46372497827378e+01,4.62051834992071e+01,3.77731172157106e+01,2.93410509322010e+01,2.09089846486910e+01,1.24769183651775e+01
1.15400000000000e+04,8.95001974190074e+01,8.83655149167695e+01,7.99334486332838e+01,6.30693160662469e+01,5.46372497827379e+01,4.62051834992077e+01,3.77731172157108e+01,2.93410509322012e+01,2.09089846486911e+01,1.24769183651777e+01
1.15500000000000e+04,8.95001974190074e+01,8.83655149167702e+01,7.99334486332839e+01,6.30693160662471e+01,5.46372497827380e+01,4.62051834992083e+01,3.77731172157109e+01,2.93410509322014e+01,2.09089846486912e+01,1.24769183651778e+01
1.15600000000000e+04,8.95001974190074e+01,8.83655149167709e+01,7.99334486332840e+01,6.30693160662471e+01,5.46372497827382e+01,4.62051834992089e+01,3.77731172157111e+01,2.93410509322014e+01,2.09089846486913e+01,1.24769183651780e+01
1.15700000000000e+04,8.95001974190074e+01,8.83655149167715e+01,7.99334486332841e+01,6.30693160662473e+01,5.46372497827383e+01,4.62051834992094e+01,3.77731172157112e+01,2.93410509322016e+01,2.09089846486914e+01,1.24769183651781e+01
1.15800000000000e+04,8.95001974190074e+01,8.83655149167722e+01,7.99334486332842e+01,6.30693160662474e+01,5.46372497827385e+01,4.62051834992099e+01,3.77731172157115e+01,2.93410509322016e+01,2.09089846486915e+01,1.24769183651782e+01
1.15900000000000e+04,8.95001974190074e+01,8.83655149167729e+01,7.99334486332843e+01,6.30693160662475e+01,5.46372497827385e+01,4.62051834992104e+01,3.77731172157117e+01,2.93410509322017e+01,2.09089846486916e+01,1.24769183651782e+01
1.16000000000000e+04,8.95001974190074e+01,8.83655149167734e+01,7.99334486332845e+01,6.30693160662476e+01,5.46372497827386e+01,4.62051834992110e+01,3.77731172157119e+01,2.93410509322017e+01,2.09089846486918e+01,1.24769183651783e+01
1.16100000000000e+04,8.95001974190074e+01,8.83655149167741e+01,7.99334486332846e+01,6.30693160662478e+01,5.46372497827387e+01,4.62051834992116e+01,3.77731172157120e+01,2.93410509322019e+01,2.09089846486918e+01,1.24769183651784e+01
1.16200000000000e+04,8.95001974190074e+01,8.83655149167747e+01,7.99334486332847e+01,6.30693160662479e+01,5.46372497827388e+01,4.62051834992121e+01,3.77731172157121e+01,2.93410509322020e+01,2.09089846486919e+01,1.24769183651785e+01
1.16300000000000e+04,8.95001974190074e+01,8.83655149167754e+01,7.99334486332848e+01,6.30693160662480e+01,5.46372497827389e+01,4.62051834992126e+01,3.77731172157124e+01,2.93410509322022e+01,2.09089846486920e+01,1.24769183651787e+01
1.16400000000000e+04,8.95001974190074e+01,8.83655149167759e+01,7.99334486332849e+01,6.30693160662481e+01,5.46372497827390e+01,4.62051834992130e+01,3.77731172157126e+01,2.93410509322023e+01,2.09089846486921e+01,1.24769183651788e+01
1.16500000000000e+04,8.95001974190074e+01,8.83655149167764e+01,7.99334486332851e+01,6.30693160662482e+01,5.46372497827391e+01,4.62051834992134e+01,3.77731172157127e+01,2.93410509322024e+01,2.09089846486922e+01,1.24769183651789e+01
1.16600000000000e+04,8.95001974190074e+01,8.83655149167770e+01,7.99334486332851e+01,6.30693160662483e+01,5.46372497827391e+01,4.62051834992139e+01,3.77731172157129e+01,2.93410509322025e+01,2.09089846486923e+01,1.24769183651790e+01
1.16700000000000e+04,8.95001974190074e+01,8.83655149167775e+01,7.99334486332852e+01,6.30693160662484e+01,5.46372497827392e+01,4.62051834992143e+01,3.77731172157131e+01,2.93410509322026e+01,2.09089846486925e+01,1.24769183651791e+01
1.16800000000000e+04,8.95001974190074e+01,8.83655149167780e+01,7.99334486332853e+01,6.30693160662486e+01,5.46372497827393e+01,4.62051834992147e+01,3.77731172157132e+01,2.93410509322026e+01,2.09089846486925e+01,1.24769183651792e+01
1.16900000000000e+04,8.95001974190074e+01,8.83655149167784e+01,7.99334486332854e+01,6.30693160662486e+01,5.46372497827394e+01,4.62051834992152e+01,3.77731172157134e+01,2.93410509322027e+01,2.09089846486926e+01,1.24769183651793e+01
1.17000000000000e+04,8.95001974190074e+01,8.83655149167789e+01,7.99334486332855e+01,6.30693160662487e+01,5.46372497827395e+01,4.62051834992157e+01,3.77731172157134e+01,2.93410509322028e+01,2.09089846486927e+01,1.24769183651793e+01
1.17100000000000e+04,8.95001974190074e+01,8.83655149167794e+01,7.99334486332856e+01,6.30693160662488e+01,5.46372497827395e+01,4.62051834992160e+01,3.77731172157136e+01,2.93410509322029e+01,2.09089846486927e+01,1.24769183651794e+01
1.17200000000000e+04,8.95001974190074e+01,8.83655149167799e+01,7.99334486332857e+01,6.30693160662490e+01,5.46372497827395e+01,4.62051834992164e+01,3.77731172157137e+01,2.93410509322030e+01,2.09089846486928e+01,1.24769183651794e+01
1.17300000000000e+04,8.95001974190074e+01,8.83655149167804e+01,7.99334486332858e+01,6.30693160662491e+01,5.46372497827396e+01,4.62051834992168e+01,3.77731172157138e+01,2.93410509322031e+01,2.09089846486929e+01,1.24769183651795e+01
1.17400000000000e+04,8.95001974190074e+01,8.83655149167807e+01,7.99334486332859e+01,6.30693160662491e+01,5.46372497827397e+01,4.62051834992171e+01,3.77731172157140e+01,2.93410509322031e+01,2.09089846486930e+01,1.24769183651796e+01
1.17500000000000e+04,8.95001974190074e+01,8.83655149167812e+01,7.99334486332859e+01,6.30693160662493e+01,5.46372497827398e+01,4.62051834992174e+01,3.77731172157141e+01,2.93410509322032e+01,2.09089846486931e+01,1.24769183651796e+01
1.17600000000000e+04,8.95001974190074e+01,8.83655149167817e+01,7.99334486332859e+01,6.30693160662494e+01,5.46372497827399e+01,4.62051834992177e+01,3.77731172157142e+01,2.93410509322032e+01,2.09089846486932e+01,1.24769183651797e+01
