# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","receiver input - load=0.86 kg ""1""","receiver input - load=0.817 kg ""2""","receiver input - load=0.774 kg ""3""","receiver input - load=0.688 kg ""5""","receiver input - load=0.645 kg ""6""","receiver input - load=0.602 kg ""7""","receiver input - load=0.559 kg ""8""","receiver input - load=0.516 kg ""9""","receiver input - load=0.473 kg ""10""","receiver input - load=0.43 kg ""11"""
1.13900000000000e+04,4.28790641051776e+03,5.05491322819337e+03,5.05491322819676e+03,5.05491322819668e+03,5.05491322819678e+03,5.05491322819424e+03,5.05491322819630e+03,5.05491322819681e+03,5.05491322819682e+03,5.05491322819682e+03
1.14000000000000e+04,4.28790641051776e+03,5.05491322819348e+03,5.05491322819678e+03,5.05491322819670e+03,5.05491322819680e+03,5.05491322819433e+03,5.05491322819633e+03,5.05491322819683e+03,5.05491322819684e+03,5.05491322819683e+03
1.14100000000000e+04,4.28790641051776e+03,5.05491322819358e+03,5.05491322819680e+03,5.05491322819672e+03,5.05491322819682e+03,5.05491322819441e+03,5.05491322819636e+03,5.05491322819684e+03,5.05491322819686e+03,5.05491322819685e+03
1.14200000000000e+04,4.28790641051776e+03,5.05491322819368e+03,5.05491322819682e+03,5.05491322819674e+03,5.05491322819684e+03,5.05491322819449e+03,5.05491322819639e+03,5.05491322819686e+03,5.05491322819687e+03,5.05491322819687e+03
1.14300000000000e+04,4.28790641051776e+03,5.05491322819378e+03,5.05491322819684e+03,5.05491322819676e+03,5.05491322819686e+03,5.05491322819457e+03,5.05491322819642e+03,5.05491322819688e+03,5.05491322819689e+03,5.05491322819688e+03
1.14400000000000e+04,4.28790641051776e+03,5.05491322819388e+03,5.05491322819686e+03,5.05491322819678e+03,5.05491322819687e+03,5.05491322819465e+03,5.05491322819645e+03,5.05491322819689e+03,5.05491322819690e+03,5.05491322819690e+03
1.14500000000000e+04,4.28790641051776e+03,5.05491322819397e+03,5.05491322819687e+03,5.05491322819680e+03,5.05491322819689e+03,5.05491322819472e+03,5.05491322819648e+03,5.05491322819691e+03,5.05491322819692e+03,5.05491322819692e+03
1.14600000000000e+04,4.28790641051776e+03,5.05491322819407e+03,5.05491322819689e+03,5.05491322819682e+03,5.05491322819691e+03,5.05491322819480e+03,5.05491322819650e+03,5.05491322819692e+03,5.05491322819693e+03,5.05491322819693e+03
1.14700000000000e+04,4.28790641051776e+03,5.05491322819415e+03,5.05491322819690e+03,5.05491322819684e+03,5.05491322819692e+03,5.05491322819487e+03,5.05491322819653e+03,5.05491322819694e+03,5.05491322819695e+03,5.05491322819694e+03
1.14800000000000e+04,4.28790641051776e+03,5.05491322819424e+03,5.05491322819692e+03,5.05491322819685e+03,5.05491322819694e+03,5.05491322819494e+03,5.05491322819656e+03,5.05491322819695e+03,5.05491322819696e+03,5.05491322819696e+03
1.14900000000000e+04,4.28790641051776e+03,5.05491322819433e+03,5.05491322819693e+03,5.05491322819687e+03,5.05491322819695e+03,5.05491322819501e+03,5.05491322819658e+03,5.05491322819697e+03,5.05491322819698e+03,5.05491322819697e+03
1.15000000000000e+04,4.28790641051776e+03,5.05491322819441e+03,5.05491322819695e+03,5.05491322819688e+03,5.05491322819696e+03,5.05491322819507e+03,5.05491322819661e+03,5.05491322819698e+03,5.05491322819699e+03,5.05491322819699e+03
1.15100000000000e+04,4.28790641051776e+03,5.05491322819449e+03,5.05491322819696e+03,5.05491322819690e+03,5.05491322819698e+03,5.05491322819514e+03,5.05491322819663e+03,5.05491322819700e+03,5.05491322819701e+03,5.05491322819700e+03
1.15200000000000e+04,4.28790641051776e+03,5.05491322819457e+03,5.05491322819698e+03,5.05491322819692e+03,5.05491322819699e+03,5.05491322819520e+03,5.05491322819665e+03,5.05491322819701e+03,5.05491322819702e+03,5.05491322819702e+03
1.15300000000000e+04,4.28790641051776e+03,5.05491322819465e+03,5.05491322819699e+03,5.05491322819693e+03,5.05491322819700e+03,5.05491322819526e+03,5.05491322819667e+03,5.05491322819702e+03,5.05491322819703e+03,5.05491322819703e+03
1.15400000000000e+04,4.28790641051776e+03,5.05491322819472e+03,5.05491322819701e+03,5.05491322819695e+03,5.05491322819702e+03,5.05491322819532e+03,5.05491322819670e+03,5.05491322819704e+03,5.05491322819705e+03,5.05491322819704e+03
1.15500000000000e+04,4.28790641051776e+03,5.05491322819480e+03,5.05491322819702e+03,5.05491322819696e+03,5.05491322819703e+03,5.05491322819538e+03,5.05491322819672e+03,5.05491322819705e+03,5.05491322819706e+03,5.05491322819706e+03
1.15600000000000e+04,4.28790641051776e+03,5.05491322819487e+03,5.05491322819704e+03,5.05491322819697e+03,5.05491322819704e+03,5.05491322819544e+03,5.05491322819674e+03,5.05491322819706e+03,5.05491322819707e+03,5.05491322819707e+03
1.15700000000000e+04,4.28790641051776e+03,5.05491322819494e+03,5.05491322819705e+03,5.05491322819699e+03,5.05491322819706e+03,5.05491322819549e+03,5.05491322819676e+03,5.05491322819707e+03,5.05491322819709e+03,5.05491322819708e+03
1.15800000000000e+04,4.28790641051776e+03,5.05491322819501e+03,5.05491322819706e+03,5.05491322819700e+03,5.05491322819707e+03,5.05491322819555e+03,5.05491322819678e+03,5.05491322819709e+03,5.05491322819710e+03,5.05491322819710e+03
1.15900000000000e+04,4.28790641051776e+03,5.05491322819508e+03,5.05491322819708e+03,5.05491322819702e+03,5.05491322819708e+03,5.05491322819560e+03,5.05491322819680e+03,5.05491322819710e+03,5.05491322819711e+03,5.05491322819711e+03
1.16000000000000e+04,4.28790641051776e+03,5.05491322819514e+03,5.05491322819709e+03,5.05491322819703e+03,5.05491322819710e+03,5.05491322819565e+03,5.05491322819682e+03,5.05491322819711e+03,5.05491322819712e+03,5.05491322819712e+03
1.16100000000000e+04,4.28790641051776e+03,5.05491322819520e+03,5.05491322819710e+03,5.05491322819704e+03,5.05491322819711e+03,5.05491322819570e+03,5.05491322819684e+03,5.05491322819712e+03,5.05491322819713e+03,5.05491322819713e+03
1.16200000000000e+04,4.28790641051776e+03,5.05491322819527e+03,5.05491322819711e+03,5.05491322819706e+03,5.05491322819712e+03,5.05491322819575e+03,5.05491322819685e+03,5.05491322819713e+03,5.05491322819714e+03,5.05491322819713e+03
1.16300000000000e+04,4.28790641051776e+03,5.05491322819533e+03,5.05491322819712e+03,5.05491322819707e+03,5.05491322819713e+03,5.05491322819579e+03,5.05491322819687e+03,5.05491322819714e+03,5.05491322819715e+03,5.05491322819714e+03
1.16400000000000e+04,4.28790641051776e+03,5.05491322819539e+03,5.05491322819713e+03,5.05491322819708e+03,5.05491322819713e+03,5.05491322819584e+03,5.05491322819689e+03,5.05491322819715e+03,5.05491322819716e+03,5.05491322819715e+03
1.16500000000000e+04,4.28790641051776e+03,5.05491322819544e+03,5.05491322819714e+03,5.05491322819710e+03,5.05491322819714e+03,5.05491322819589e+03,5.05491322819690e+03,5.05491322819715e+03,5.05491322819716e+03,5.05491322819716e+03
1.16600000000000e+04,4.28790641051776e+03,5.05491322819550e+03,5.05491322819715e+03,5.05491322819710e+03,5.05491322819715e+03,5.05491322819594e+03,5.05491322819692e+03,5.05491322819716e+03,5.05491322819717e+03,5.05491322819717e+03
1.16700000000000e+04,4.28790641051776e+03,5.05491322819555e+03,5.05491322819716e+03,5.05491322819711e+03,5.05491322819716e+03,5.05491322819598e+03,5.05491322819693e+03,5.05491322819717e+03,5.05491322819718e+03,5.05491322819718e+03
1.16800000000000e+04,4.28790641051776e+03,5.05491322819560e+03,5.05491322819717e+03,5.05491322819712e+03,5.05491322819717e+03,5.05491322819602e+03,5.05491322819695e+03,5.05491322819718e+03,5.05491322819719e+03,5.05491322819719e+03
1.16900000000000e+04,4.28790641051776e+03,5.05491322819566e+03,5.05491322819717e+03,5.05491322819713e+03,5.05491322819718e+03,5.05491322819606e+03,5.05491322819696e+03,5.05491322819719e+03,5.05491322819720e+03,5.05491322819720e+03
1.17000000000000e+04,4.28790641051776e+03,5.05491322819570e+03,5.05491322819718e+03,5.05491322819714e+03,5.05491322819719e+03,5.05491322819610e+03,5.05491322819698e+03,5.05491322819720e+03,5.05491322819721e+03,5.05491322819720e+03
1.17100000000000e+04,4.28790641051776e+03,5.05491322819575e+03,5.05491322819719e+03,5.05491322819715e+03,5.05491322819720e+03,5.05491322819614e+03,5.05491322819699e+03,5.05491322819720e+03,5.05491322819722e+03,5.05491322819721e+03
1.17200000000000e+04,4.28790641051776e+03,5.05491322819580e+03,5.05491322819720e+03,5.05491322819716e+03,5.05491322819721e+03,5.05491322819617e+03,5.05491322819700e+03,5.05491322819721e+03,5.05491322819722e+03,5.05491322819722e+03
1.17300000000000e+04,4.28790641051776e+03,5.05491322819585e+03,5.05491322819720e+03,5.05491322819717e+03,5.05491322819721e+03,5.05491322819621e+03,5.05491322819702e+03,5.05491322819722e+03,5.05491322819723e+03,5.05491322819723e+03
1.17400000000000e+04,4.28790641051776e+03,5.05491322819589e+03,5.05491322819721e+03,5.05491322819718e+03,5.05491322819722e+03,5.05491322819624e+03,5.05491322819703e+03,5.05491322819723e+03,5.05491322819724e+03,5.05491322819723e+03
1.17500000000000e+04,4.28790641051776e+03,5.05491322819594e+03,5.05491322819722e+03,5.05491322819718e+03,5.05491322819723e+03,5.05491322819628e+03,5.05491322819704e+03,5.05491322819723e+03,5.05491322819724e+03,5.05491322819724e+03
1.17600000000000e+04,4.28790641051776e+03,5.05491322819598e+03,5.05491322819723e+03,5.05491322819719e+03,5.05491322819723e+03,5.05491322819631e+03,5.05491322819706e+03,5.05491322819724e+03,5.05491322819725e+03,5.05491322819725e+03
1.17700000000000e+04,4.28790641051776e+03,5.05491322819602e+03,5.05491322819724e+03,5.05491322819720e+03,5.05491322819724e+03,5.05491322819634e+03,5.05491322819707e+03,5.05491322819725e+03,5.05491322819726e+03,5.05491322819726e+03
1.17800000000000e+04,4.28790641051776e+03,5.05491322819606e+03,5.05491322819724e+03,5.05491322819721e+03,5.05491322819725e+03,5.05491322819636e+03,5.05491322819709e+03,5.05491322819725e+03,5.05491322819726e+03,5.05491322819726e+03
1.17900000000000e+04,4.28790641051776e+03,5.05491322819610e+03,5.05491322819725e+03,5.05491322819721e+03,5.05491322819726e+03,5.05491322819639e+03,5.05491322819710e+03,5.05491322819726e+03,5.05491322819727e+03,5.05491322819727e+03
1.18000000000000e+04,4.28790641051776e+03,5.05491322819614e+03,5.05491322819726e+03,5.05491322819722e+03,5.05491322819726e+03,5.05491322819642e+03,5.05491322819711e+03,5.05491322819727e+03,5.05491322819728e+03,5.05491322819728e+03
1.18100000000000e+04,4.28790641051776e+03,5.05491322819618e+03,5.05491322819727e+03,5.05491322819723e+03,5.05491322819727e+03,5.05491322819645e+03,5.05491322819712e+03,5.05491322819728e+03,5.05491322819729e+03,5.05491322819728e+03
1.18200000000000e+04,4.28790641051776e+03,5.05491322819621e+03,5.05491322819727e+03,5.05491322819724e+03,5.05491322819728e+03,5.05491322819648e+03,5.05491322819713e+03,5.05491322819728e+03,5.05491322819729e+03,5.05491322819729e+03
1.18300000000000e+04,4.28790641051776e+03,5.05491322819625e+03,5.05491322819728e+03,5.05491322819724e+03,5.05491322819728e+03,5.05491322819651e+03,5.05491322819714e+03,5.05491322819729e+03,5.05491322819730e+03,5.05491322819730e+03
1.18400000000000e+04,4.28790641051776e+03,5.05491322819628e+03,5.05491322819729e+03,5.05491322819725e+03,5.05491322819729e+03,5.05491322819653e+03,5.05491322819714e+03,5.05491322819730e+03,5.05491322819730e+03,5.05491322819730e+03
1.18500000000000e+04,4.28790641051776e+03,5.05491322819631e+03,5.05491322819729e+03,5.05491322819726e+03,5.05491322819730e+03,5.05491322819656e+03,5.05491322819715e+03,5.05491322819730e+03,5.05491322819731e+03,5.05491322819731e+03
1.18600000000000e+04,4.28790641051776e+03,5.05491322819634e+03,5.05491322819730e+03,5.05491322819726e+03,5.05491322819731e+03,5.05491322819658e+03,5.05491322819716e+03,5.05491322819731e+03,5.05491322819732e+03,5.05491322819732e+03
1.18700000000000e+04,4.28790641051776e+03,5.05491322819637e+03,5.05491322819731e+03,5.05491322819727e+03,5.05491322819731e+03,5.05491322819661e+03,5.05491322819717e+03,5.05491322819732e+03,5.05491322819732e+03,5.05491322819732e+03
1.18800000000000e+04,4.28790641051776e+03,5.05491322819640e+03,5.05491322819731e+03,5.05491322819728e+03,5.05491322819732e+03,5.05491322819663e+03,5.05491322819718e+03,5.05491322819732e+03,5.05491322819733e+03,5.05491322819733e+03
1.18900000000000e+04,4.28790641051776e+03,5.05491322819643e+03,5.05491322819732e+03,5.05491322819728e+03,5.05491322819733e+03,5.05491322819665e+03,5.05491322819719e+03,5.05491322819733e+03,5.05491322819734e+03,5.05491322819733e+03
1.19000000000000e+04,4.28790641051776e+03,5.05491322819646e+03,5.05491322819733e+03,5.05491322819729e+03,5.05491322819733e+03,5.05491322819667e+03,5.05491322819720e+03,5.05491322819734e+03,5.05491322819734e+03,5.05491322819734e+03
1.19100000000000e+04,4.28790641051776e+03,5.05491322819648e+03,5.05491322819733e+03,5.05491322819730e+03,5.05491322819734e+03,5.05491322819670e+03,5.05491322819720e+03,5.05491322819734e+03,5.05491322819735e+03,5.05491322819734e+03
1.19200000000000e+04,4.28790641051776e+03,5.05491322819651e+03,5.05491322819734e+03,5.05491322819730e+03,5.05491322819734e+03,5.05491322819672e+03,5.05491322819721e+03,5.05491322819735e+03,5.05491322819735e+03,5.05491322819735e+03
1.19300000000000e+04,4.28790641051776e+03,5.05491322819654e+03,5.05491322819735e+03,5.05491322819731e+03,5.05491322819735e+03,5.05491322819674e+03,5.05491322819722e+03,5.05491322819735e+03,5.05491322819736e+03,5.05491322819736e+03
1.19400000000000e+04,4.28790641051776e+03,5.05491322819657e+03,5.05491322819735e+03,5.05491322819732e+03,5.05491322819735e+03,5.05491322819676e+03,5.05491322819723e+03,5.05491322819736e+03,5.05491322819737e+03,5.05491322819736e+03
1.19500000000000e+04,4.28790641051776e+03,5.05491322819659e+03,5.05491322819736e+03,5.05491322819732e+03,5.05491322819736e+03,5.05491322819678e+03,5.05491322819724e+03,5.05491322819736e+03,5.05491322819737e+03,5.05491322819737e+03
1.19600000000000e+04,4.28790641051776e+03,5.05491322819661e+03,5.05491322819736e+03,5.05491322819733e+03,5.05491322819737e+03,5.05491322819680e+03,5.05491322819725e+03,5.05491322819737e+03,5.05491322819738e+03,5.05491322819737e+03
1.19700000000000e+04,4.28790641051776e+03,5.05491322819664e+03,5.05491322819737e+03,5.05491322819734e+03,5.05491322819737e+03,5.05491322819682e+03,5.05491322819725e+03,5.05491322819737e+03,5.05491322819738e+03,5.05491322819738e+03
1.19800000000000e+04,4.28790641051776e+03,5.05491322819666e+03,5.05491322819737e+03,5.05491322819734e+03,5.05491322819738e+03,5.05491322819684e+03,5.05491322819726e+03,5.05491322819738e+03,5.05491322819739e+03,5.05491322819738e+03
1.19900000000000e+04,4.28790641051776e+03,5.05491322819668e+03,5.05491322819738e+03,5.05491322819735e+03,5.05491322819738e+03,5.05491322819685e+03,5.05491322819727e+03,5.05491322819738e+03,5.05491322819739e+03,5.05491322819739e+03
1.20000000000000e+04,4.28790641051776e+03,5.05491322819670e+03,5.05491322819739e+03,5.05491322819736e+03,5.05491322819739e+03,5.05491322819687e+03,5.05491322819727e+03,5.05491322819739e+03,5.05491322819740e+03,5.05491322819739e+03
1.20100000000000e+04,4.28790641051776e+03,5.05491322819672e+03,5.05491322819739e+03,5.05491322819736e+03,5.05491322819739e+03,5.05491322819688e+03,5.05491322819728e+03,5.05491322819739e+03,5.05491322819740e+03,5.05491322819739e+03
1.20200000000000e+04,4.28790641051776e+03,5.05491322819674e+03,5.05491322819739e+03,5.05491322819737e+03,5.05491322819740e+03,5.05491322819690e+03,5.05491322819729e+03,5.05491322819740e+03,5.05491322819741e+03,5.05491322819740e+03
1.20300000000000e+04,4.28790641051776e+03,5.05491322819676e+03,5.05491322819740e+03,5.05491322819737e+03,5.05491322819740e+03,5.05491322819691e+03,5.05491322819729e+03,5.05491322819740e+03,5.05491322819741e+03,5.05491322819740e+03
1.20400000000000e+04,4.28790641051776e+03,5.05491322819678e+03,5.05491322819740e+03,5.05491322819738e+03,5.05491322819741e+03,5.05491322819693e+03,5.05491322819730e+03,5.05491322819740e+03,5.05491322819741e+03,5.05491322819740e+03
1.20500000000000e+04,4.28790641051776e+03,5.05491322819680e+03,5.05491322819740e+03,5.05491322819738e+03,5.05491322819741e+03,5.05491322819694e+03,5.05491322819731e+03,5.05491322819741e+03,5.05491322819741e+03,5.05491322819741e+03
1.20600000000000e+04,4.28790641051776e+03,5.05491322819682e+03,5.05491322819741e+03,5.05491322819739e+03,5.05491322819741e+03,5.05491322819696e+03,5.05491322819731e+03,5.05491322819741e+03,5.05491322819741e+03,5.05491322819741e+03
1.20700000000000e+04,4.28790641051776e+03,5.05491322819684e+03,5.05491322819741e+03,5.05491322819739e+03,5.05491322819741e+03,5.05491322819697e+03,5.05491322819732e+03,5.05491322819741e+03,5.05491322819742e+03,5.05491322819741e+03
1.20800000000000e+04,4.28790641051776e+03,5.05491322819685e+03,5.05491322819741e+03,5.05491322819740e+03,5.05491322819741e+03,5.05491322819699e+03,5.05491322819732e+03,5.05491322819742e+03,5.05491322819742e+03,5.05491322819741e+03
1.20900000000000e+04,4.28790641051776e+03,5.05491322819687e+03,5.05491322819741e+03,5.05491322819740e+03,5.05491322819741e+03,5.05491322819700e+03,5.05491322819733e+03,5.05491322819742e+03,5.05491322819742e+03,5.05491322819742e+03
1.21000000000000e+04,4.28790641051776e+03,5.05491322819689e+03,5.05491322819741e+03,5.05491322819741e+03,5.05491322819742e+03,5.05491322819701e+03,5.05491322819734e+03,5.05491322819742e+03,5.05491322819742e+03,5.05491322819742e+03
1.21100000000000e+04,4.28790641051776e+03,5.05491322819690e+03,5.05491322819742e+03,5.05491322819741e+03,5.05491322819742e+03,5.05491322819703e+03,5.05491322819734e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819742e+03
1.21200000000000e+04,4.28790641051776e+03,5.05491322819692e+03,5.05491322819742e+03,5.05491322819741e+03,5.05491322819742e+03,5.05491322819704e+03,5.05491322819735e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819742e+03
1.21300000000000e+04,4.28790641051776e+03,5.05491322819693e+03,5.05491322819742e+03,5.05491322819741e+03,5.05491322819742e+03,5.05491322819705e+03,5.05491322819736e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819742e+03
1.21400000000000e+04,4.28790641051776e+03,5.05491322819695e+03,5.05491322819742e+03,5.05491322819742e+03,5.05491322819742e+03,5.05491322819707e+03,5.05491322819736e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819743e+03
1.21500000000000e+04,4.28790641051776e+03,5.05491322819696e+03,5.05491322819742e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819708e+03,5.05491322819737e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819743e+03
1.21600000000000e+04,4.28790641051776e+03,5.05491322819698e+03,5.05491322819743e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819709e+03,5.05491322819737e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819743e+03
1.21700000000000e+04,4.28790641051776e+03,5.05491322819699e+03,5.05491322819743e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819710e+03,5.05491322819738e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819743e+03
1.21800000000000e+04,4.28790641051776e+03,5.05491322819701e+03,5.05491322819743e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819711e+03,5.05491322819739e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819743e+03
1.21900000000000e+04,4.28790641051776e+03,5.05491322819702e+03,5.05491322819743e+03,5.05491322819742e+03,5.05491322819743e+03,5.05491322819712e+03,5.05491322819739e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819743e+03
1.22000000000000e+04,4.28790641051776e+03,5.05491322819703e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819713e+03,5.05491322819739e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819744e+03
1.22100000000000e+04,4.28790641051776e+03,5.05491322819705e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819714e+03,5.05491322819740e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819744e+03
1.22200000000000e+04,4.28790641051776e+03,5.05491322819706e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819715e+03,5.05491322819740e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819744e+03
1.22300000000000e+04,4.28790641051776e+03,5.05491322819707e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819715e+03,5.05491322819740e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819744e+03
1.22400000000000e+04,4.28790641051776e+03,5.05491322819709e+03,5.05491322819743e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819716e+03,5.05491322819741e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819744e+03
1.22500000000000e+04,4.28790641051776e+03,5.05491322819710e+03,5.05491322819744e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819717e+03,5.05491322819741e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819744e+03
1.22600000000000e+04,4.28790641051776e+03,5.05491322819711e+03,5.05491322819744e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819718e+03,5.05491322819741e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819744e+03
1.22700000000000e+04,4.28790641051776e+03,5.05491322819712e+03,5.05491322819744e+03,5.05491322819743e+03,5.05491322819744e+03,5.05491322819719e+03,5.05491322819741e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819744e+03
1.22800000000000e+04,4.28790641051776e+03,5.05491322819712e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819720e+03,5.05491322819741e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819744e+03
1.22900000000000e+04,4.28790641051776e+03,5.05491322819713e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819721e+03,5.05491322819741e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819744e+03
1.23000000000000e+04,4.28790641051776e+03,5.05491322819714e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819721e+03,5.05491322819742e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819744e+03
1.23100000000000e+04,4.28790641051776e+03,5.05491322819715e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819722e+03,5.05491322819742e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819745e+03
1.23200000000000e+04,4.28790641051776e+03,5.05491322819716e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819723e+03,5.05491322819742e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819745e+03
1.23300000000000e+04,4.28790641051776e+03,5.05491322819717e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819724e+03,5.05491322819742e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819745e+03
1.23400000000000e+04,4.28790641051776e+03,5.05491322819718e+03,5.05491322819744e+03,5.05491322819744e+03,5.05491322819745e+03,5.05491322819724e+03,5.05491322819742e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819745e+03
1.23500000000000e+04,4.28790641051776e+03,5.05491322819718e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819725e+03,5.05491322819742e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819745e+03
1.23600000000000e+04,4.28790641051776e+03,5.05491322819719e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819725e+03,5.05491322819743e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819745e+03
1.23700000000000e+04,4.28790641051776e+03,5.05491322819720e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819726e+03,5.05491322819743e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819745e+03
1.23800000000000e+04,4.28790641051776e+03,5.05491322819721e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819727e+03,5.05491322819743e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819745e+03
1.23900000000000e+04,4.28790641051776e+03,5.05491322819721e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819727e+03,5.05491322819743e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819745e+03
1.24000000000000e+04,4.28790641051776e+03,5.05491322819722e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819728e+03,5.05491322819743e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819745e+03
1.24100000000000e+04,4.28790641051776e+03,5.05491322819723e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819729e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819745e+03
1.24200000000000e+04,4.28790641051776e+03,5.05491322819724e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819745e+03,5.05491322819730e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819746e+03
1.24300000000000e+04,4.28790641051776e+03,5.05491322819725e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819745e+03,5.05491322819730e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
1.24400000000000e+04,4.28790641051776e+03,5.05491322819725e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819731e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
1.24500000000000e+04,4.28790641051776e+03,5.05491322819726e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819731e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
1.24600000000000e+04,4.28790641051776e+03,5.05491322819727e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819732e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
1.24700000000000e+04,4.28790641051776e+03,5.05491322819727e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819733e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
1.24800000000000e+04,4.28790641051776e+03,5.05491322819728e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819733e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
1.24900000000000e+04,4.28790641051776e+03,5.05491322819729e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819734e+03,5.05491322819744e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
1.25000000000000e+04,4.28790641051776e+03,5.05491322819729e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819746e+03,5.05491322819734e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
1.25100000000000e+04,4.28790641051776e+03,5.05491322819730e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03,5.05491322819735e+03,5.05491322819745e+03,5.05491322819746e+03,5.05491322819747e+03,5.05491322819746e+03
